,Edad,Sexo,Trabajo,Alojamiento,Cuenta de ahorros,Monto de credito,Duracion,Proposito,Riesgo
7833,37,M,2,propio,poco,3617,12,educacion,bueno
7834,24,F,2,gratis,rico,2108,8,carro,malo
7835,37,F,2,rentado,poco,3488,6,carro,bueno
7836,33,F,2,propio,poco,1424,36,educacion,bueno
7837,25,M,2,propio,rico,3621,8,radio/TV,bueno
7838,47,M,2,rentado,NA,1024,45,carro,bueno
7839,32,M,1,propio,poco,1216,12,carro,bueno
7840,47,F,2,propio,NA,3990,24,educacion,bueno
7841,40,M,2,rentado,NA,2775,11,inmoviliario/equipo,bueno
7842,54,M,3,propio,poco,2930,45,carro,bueno
7843,64,F,1,propio,poco,629,9,carro,bueno
7844,46,M,2,rentado,NA,2108,9,carro,bueno
7845,24,F,2,propio,poco,10297,30,carro,malo
7846,50,M,2,propio,rico,6560,11,carro,bueno
7847,42,M,2,rentado,poco,1216,24,radio/TV,bueno
7848,27,M,2,propio,rico,4716,12,radio/TV,malo
7849,37,F,2,propio,NA,1216,36,carro,malo
7850,27,M,2,rentado,poco,2235,11,carro,bueno
7851,23,M,2,propio,poco,3213,24,refacciones,malo
7852,25,M,2,propio,poco,7238,30,carro,bueno
7853,64,M,2,propio,poco,958,18,radio/TV,bueno
7854,42,F,3,rentado,poco,7485,30,radio/TV,bueno
7855,37,M,2,propio,poco,629,24,carro,bueno
7856,46,M,2,rentado,NA,1552,24,carro,bueno
7857,42,M,2,propio,poco,1424,12,radio/TV,malo
7858,35,M,2,propio,NA,1216,10,inmoviliario/equipo,bueno
7859,26,F,2,rentado,poco,3213,12,inmoviliario/equipo,bueno
7860,26,M,2,rentado,poco,4583,11,radio/TV,malo
7861,28,M,2,rentado,NA,1024,15,radio/TV,bueno
7862,47,F,2,propio,poco,6148,6,carro,bueno
7863,40,M,2,propio,poco,6560,9,educacion,bueno
7864,32,F,2,propio,poco,3990,6,educacion,bueno
7865,28,M,2,rentado,poco,2301,12,radio/TV,malo
7866,24,M,2,rentado,poco,6416,30,carro,malo
7867,27,F,1,propio,poco,1264,48,carro,bueno
7868,28,M,2,rentado,poco,7409,45,radio/TV,bueno
7869,24,M,2,rentado,poco,6560,11,inmoviliario/equipo,bueno
7870,24,M,2,propio,NA,3213,24,carro,bueno
7871,35,F,2,propio,poco,4583,12,inmoviliario/equipo,bueno
7872,36,F,2,propio,NA,1169,12,inmoviliario/equipo,bueno
7873,37,M,2,propio,NA,3160,30,carro,bueno
7874,24,M,2,propio,moderado,1049,9,carro,bueno
7875,29,M,0,rentado,poco,6416,45,carro,bueno
7876,32,F,2,propio,poco,4716,39,educacion,bueno
7877,32,M,1,rentado,NA,6842,30,radio/TV,bueno
7878,23,M,2,propio,poco,4712,11,carro,bueno
7879,24,M,2,rentado,NA,1240,21,carro,bueno
7880,24,M,2,propio,poco,1919,8,carro,malo
7881,35,F,2,propio,poco,3213,60,radio/TV,bueno
7882,32,M,2,propio,poco,1552,12,carro,bueno
7883,29,F,1,rentado,poco,2930,24,radio/TV,bueno
7884,25,F,3,rentado,poco,6560,39,educacion,bueno
7885,32,M,2,propio,NA,4165,9,carro,bueno
7886,32,M,2,propio,poco,7409,18,radio/TV,bueno
7887,60,M,2,propio,NA,3213,24,educacion,bueno
7888,64,F,2,propio,casi rico,2235,18,radio/TV,malo
7889,26,M,2,propio,poco,1338,24,carro,malo
7890,21,F,0,propio,poco,1240,24,radio/TV,bueno
7891,35,F,1,propio,poco,2329,8,radio/TV,malo
7892,26,F,2,propio,poco,4583,48,carro,bueno
7893,23,F,2,propio,poco,2930,15,carro,bueno
7894,46,F,3,rentado,poco,6560,11,inmoviliario/equipo,bueno
7895,24,F,2,rentado,poco,1338,24,radio/TV,bueno
7896,33,F,2,propio,rico,3213,27,carro,bueno
7897,30,F,2,propio,poco,6560,45,carro,bueno
7898,35,M,2,propio,poco,5096,9,carro,malo
7899,64,M,2,propio,poco,3990,11,radio/TV,bueno
7900,32,M,2,propio,poco,2442,11,negocios,bueno
7901,33,M,3,rentado,poco,3422,45,radio/TV,bueno
7902,24,M,2,rentado,poco,1264,27,carro,malo
7903,37,M,0,rentado,poco,4583,45,radio/TV,bueno
7904,24,F,2,gratis,poco,2775,48,radio/TV,bueno
7905,46,M,0,propio,NA,1552,9,radio/TV,malo
7906,35,F,0,propio,poco,1424,21,carro,bueno
7907,24,F,2,propio,rico,3990,9,radio/TV,bueno
7908,29,F,2,propio,poco,7238,48,carro,bueno
7909,29,M,2,propio,NA,929,30,educacion,bueno
7910,27,M,3,propio,NA,2775,15,usos domesticos,bueno
7911,33,M,2,propio,poco,2235,24,carro,bueno
7912,44,F,2,rentado,poco,6148,18,negocios,bueno
7913,24,M,2,propio,poco,976,12,radio/TV,bueno
7914,28,F,2,rentado,poco,1505,18,carro,bueno
7915,37,M,2,propio,NA,1264,45,radio/TV,bueno
7916,24,M,2,propio,casi rico,4583,18,carro,malo
7917,32,F,0,propio,poco,7409,18,inmoviliario/equipo,bueno
7918,35,F,2,propio,moderado,3017,15,inmoviliario/equipo,bueno
7919,25,M,3,rentado,poco,3213,24,carro,bueno
7920,24,M,2,rentado,casi rico,2108,24,negocios,bueno
7921,39,M,2,propio,rico,1505,45,carro,malo
7922,36,F,1,propio,poco,6416,12,radio/TV,malo
7923,54,M,2,propio,poco,3213,48,radio/TV,bueno
7924,37,M,2,propio,poco,2511,12,carro,bueno
7925,46,M,2,rentado,moderado,1747,12,radio/TV,malo
7926,26,M,3,propio,NA,1505,24,educacion,bueno
7927,40,M,3,propio,moderado,1289,21,carro,malo
7928,24,M,2,propio,poco,9277,15,carro,bueno
7929,35,M,2,propio,poco,1338,10,educacion,malo
7930,46,M,3,propio,poco,1216,24,negocios,bueno
7931,40,M,0,propio,poco,4165,48,negocios,bueno
7932,39,M,1,gratis,poco,1919,9,carro,bueno
7933,25,M,2,propio,poco,6842,6,radio/TV,bueno
7934,40,M,2,propio,NA,3213,12,educacion,malo
7935,46,M,2,propio,poco,7409,15,carro,bueno
7936,24,M,2,propio,poco,2235,12,negocios,malo
7937,34,M,1,propio,NA,1169,48,carro,bueno
7938,37,F,1,propio,poco,1024,48,carro,bueno
7939,22,F,2,rentado,poco,6148,8,radio/TV,bueno
7940,46,F,2,rentado,poco,7409,30,radio/TV,bueno
7941,28,F,2,propio,NA,3017,24,carro,malo
7942,29,M,2,rentado,poco,3160,11,negocios,bueno
7943,32,M,2,propio,NA,4716,30,radio/TV,bueno
7944,47,M,2,propio,poco,2329,12,negocios,bueno
7945,23,F,2,rentado,poco,958,12,carro,malo
7946,32,M,2,propio,poco,6416,27,carro,malo
7947,39,F,1,propio,poco,4712,48,radio/TV,bueno
7948,24,M,2,propio,poco,3660,12,radio/TV,bueno
7949,46,M,1,propio,poco,368,15,inmoviliario/equipo,malo
7950,64,M,2,propio,rico,2930,18,carro,bueno
7951,44,F,2,rentado,poco,3017,45,carro,bueno
7952,24,M,2,propio,poco,3213,11,carro,bueno
7953,46,M,2,rentado,poco,958,9,radio/TV,bueno
7954,36,M,2,propio,rico,1264,45,inmoviliario/equipo,malo
7955,24,M,2,rentado,NA,1747,15,carro,malo
7956,68,M,2,propio,poco,6416,24,inmoviliario/equipo,bueno
7957,22,F,2,propio,NA,6560,24,radio/TV,malo
7958,35,F,3,propio,poco,1516,6,usos domesticos,bueno
7959,39,F,2,propio,NA,2108,27,carro,bueno
7960,36,M,2,propio,poco,958,24,radio/TV,bueno
7961,21,F,2,rentado,poco,7238,11,educacion,bueno
7962,33,F,2,rentado,NA,3422,21,radio/TV,bueno
7963,60,M,2,propio,poco,929,15,carro,bueno
7964,21,F,2,propio,poco,6560,9,radio/TV,bueno
7965,26,M,1,propio,poco,1338,9,radio/TV,bueno
7966,24,M,1,rentado,moderado,3621,6,carro,malo
7967,38,M,0,propio,poco,2775,12,inmoviliario/equipo,bueno
7968,24,M,1,propio,poco,6560,11,negocios,bueno
7969,25,F,2,rentado,poco,7238,45,carro,bueno
7970,32,M,1,propio,casi rico,1505,12,carro,bueno
7971,37,M,3,propio,casi rico,7409,6,negocios,malo
7972,32,F,1,propio,poco,1297,18,negocios,bueno
7973,29,F,2,propio,poco,629,9,radio/TV,malo
7974,24,F,0,rentado,poco,3213,6,negocios,bueno
7975,29,F,2,propio,poco,2775,11,inmoviliario/equipo,bueno
7976,26,F,2,propio,poco,958,9,negocios,bueno
7977,34,F,2,propio,poco,1024,24,carro,malo
7978,47,F,0,propio,poco,3488,24,radio/TV,malo
7979,22,F,3,rentado,poco,3017,12,carro,bueno
7980,37,M,2,rentado,NA,3621,12,carro,bueno
7981,64,M,3,rentado,NA,3660,48,carro,bueno
7982,50,M,2,propio,poco,1823,48,carro,bueno
7983,31,M,2,propio,poco,4583,24,carro,malo
7984,47,M,1,propio,poco,3488,24,radio/TV,malo
7985,37,M,2,rentado,poco,929,9,educacion,bueno
7986,27,F,1,propio,poco,6148,18,inmoviliario/equipo,bueno
7987,24,F,1,gratis,poco,3913,11,carro,bueno
7988,64,F,3,rentado,NA,7238,12,radio/TV,bueno
7989,24,F,2,propio,poco,4712,9,negocios,bueno
7990,36,M,1,propio,poco,1264,12,negocios,bueno
7991,27,M,3,rentado,poco,929,21,carro,malo
7992,26,M,2,propio,poco,3594,30,inmoviliario/equipo,bueno
7993,23,M,2,propio,poco,4712,30,carro,bueno
7994,39,F,3,propio,poco,4583,6,carro,bueno
7995,37,M,3,propio,poco,1338,24,carro,bueno
7996,35,F,2,propio,moderado,7238,21,negocios,bueno
7997,37,M,2,propio,poco,1024,9,carro,bueno
7998,26,F,3,rentado,poco,1024,30,inmoviliario/equipo,bueno
7999,39,M,2,propio,poco,1228,45,educacion,bueno
8000,32,M,0,propio,poco,368,11,negocios,bueno
8001,28,F,2,propio,poco,5096,11,refacciones,bueno
8002,68,M,1,propio,NA,2235,11,carro,malo
8003,31,F,0,propio,poco,7409,24,inmoviliario/equipo,bueno
8004,37,F,2,propio,poco,7238,12,carro,bueno
8005,40,F,3,propio,poco,1800,30,carro,bueno
8006,24,M,2,propio,poco,4712,11,radio/TV,bueno
8007,22,M,3,propio,poco,3990,48,carro,bueno
8008,24,M,2,propio,rico,7485,12,inmoviliario/equipo,bueno
8009,47,F,2,propio,poco,6560,6,educacion,bueno
8010,36,M,2,rentado,poco,1297,24,negocios,bueno
8011,21,F,2,propio,poco,6416,8,educacion,bueno
8012,34,M,2,propio,poco,6148,24,radio/TV,bueno
8013,46,M,2,propio,poco,3213,48,radio/TV,malo
8014,21,F,2,propio,rico,3422,9,radio/TV,bueno
8015,25,M,2,propio,poco,2775,45,radio/TV,bueno
8016,24,M,2,rentado,NA,3660,12,radio/TV,bueno
8017,24,F,2,propio,moderado,2775,12,radio/TV,malo
8018,54,F,2,propio,poco,3757,24,carro,bueno
8019,25,F,2,propio,NA,3441,24,radio/TV,bueno
8020,36,M,2,propio,moderado,1823,12,carro,bueno
8021,26,M,3,propio,NA,3213,30,negocios,bueno
8022,37,M,3,gratis,poco,7409,24,radio/TV,bueno
8023,46,M,3,rentado,poco,3441,12,carro,bueno
8024,37,F,1,propio,poco,1747,11,carro,bueno
8025,27,M,2,propio,poco,6560,12,carro,malo
8026,29,F,2,propio,rico,1264,24,carro,bueno
8027,37,M,3,propio,poco,4165,30,carro,bueno
8028,37,M,2,propio,poco,6416,12,carro,bueno
8029,35,M,2,propio,poco,1747,60,radio/TV,malo
8030,64,F,0,rentado,poco,1264,12,radio/TV,bueno
8031,40,F,2,propio,NA,2214,24,carro,bueno
8032,29,M,2,propio,moderado,6148,24,radio/TV,bueno
8033,32,M,2,propio,rico,3990,15,carro,malo
8034,24,F,3,propio,NA,3990,24,educacion,bueno
8035,24,M,2,propio,casi rico,7238,18,carro,malo
8036,50,M,3,rentado,poco,3660,9,radio/TV,bueno
8037,54,M,2,propio,poco,4165,45,educacion,malo
8038,26,M,2,propio,poco,3757,12,radio/TV,bueno
8039,31,M,2,propio,poco,2108,12,carro,bueno
8040,26,M,2,rentado,poco,1228,45,carro,bueno
8041,64,M,3,propio,poco,1024,11,inmoviliario/equipo,malo
8042,25,F,2,rentado,rico,1338,6,carro,bueno
8043,36,M,2,propio,poco,1264,21,radio/TV,bueno
8044,35,F,2,propio,NA,1823,15,carro,bueno
8045,64,M,0,propio,poco,2775,30,carro,bueno
8046,27,M,2,propio,poco,1264,8,radio/TV,bueno
8047,40,M,2,propio,NA,6560,45,inmoviliario/equipo,bueno
8048,24,M,2,propio,NA,1424,24,carro,malo
8049,44,M,2,rentado,NA,6560,45,carro,bueno
8050,42,M,2,propio,poco,7409,12,carro,bueno
8051,21,M,2,propio,rico,6148,45,educacion,bueno
8052,27,M,2,gratis,NA,3422,36,negocios,bueno
8053,22,M,2,propio,poco,3213,12,inmoviliario/equipo,bueno
8054,26,M,3,propio,poco,1382,8,negocios,bueno
8055,22,F,2,rentado,poco,1747,60,radio/TV,bueno
8056,46,M,2,rentado,poco,3594,12,inmoviliario/equipo,bueno
8057,37,M,2,rentado,poco,1505,9,carro,bueno
8058,35,F,2,propio,moderado,3213,24,carro,malo
8059,32,F,2,propio,poco,4583,18,radio/TV,bueno
8060,31,F,2,rentado,poco,3213,6,carro,malo
8061,40,F,2,rentado,poco,4583,11,carro,bueno
8062,47,M,2,propio,poco,6148,30,carro,bueno
8063,40,M,3,propio,rico,2301,11,radio/TV,bueno
8064,50,M,2,propio,poco,1264,9,educacion,bueno
8065,23,M,2,propio,poco,3017,10,inmoviliario/equipo,malo
8066,31,M,1,rentado,casi rico,6560,12,inmoviliario/equipo,malo
8067,47,M,2,rentado,poco,1264,24,radio/TV,bueno
8068,37,M,2,propio,poco,1289,12,negocios,bueno
8069,38,M,0,propio,poco,3422,11,carro,bueno
8070,23,F,3,propio,poco,2235,12,inmoviliario/equipo,bueno
8071,35,M,2,propio,rico,4712,9,carro,bueno
8072,38,F,3,propio,poco,1024,10,radio/TV,malo
8073,40,F,3,propio,poco,6148,12,carro,malo
8074,23,F,2,propio,poco,4165,12,educacion,bueno
8075,25,F,2,propio,poco,4165,24,negocios,bueno
8076,32,M,2,propio,poco,958,11,negocios,bueno
8077,33,F,1,propio,poco,6148,18,negocios,bueno
8078,24,M,2,propio,moderado,1823,12,inmoviliario/equipo,malo
8079,26,M,1,propio,poco,6416,11,carro,malo
8080,31,F,2,propio,poco,1823,9,inmoviliario/equipo,malo
8081,33,M,3,propio,poco,1216,24,educacion,malo
8082,24,M,2,rentado,poco,3213,12,radio/TV,bueno
8083,32,M,2,propio,rico,3621,18,radio/TV,malo
8084,50,M,2,propio,poco,1228,12,inmoviliario/equipo,bueno
8085,23,F,2,propio,poco,3660,9,educacion,bueno
8086,33,M,0,rentado,poco,1264,24,radio/TV,bueno
8087,24,F,2,propio,rico,6416,11,carro,malo
8088,23,M,3,rentado,poco,929,24,negocios,malo
8089,64,F,2,propio,NA,3213,45,educacion,malo
8090,29,F,0,rentado,poco,7409,48,inmoviliario/equipo,malo
8091,22,F,2,propio,poco,3660,24,inmoviliario/equipo,malo
8092,24,F,2,propio,poco,6842,36,carro,bueno
8093,50,M,3,propio,poco,6560,11,radio/TV,bueno
8094,42,M,2,propio,poco,958,9,inmoviliario/equipo,malo
8095,50,M,2,propio,casi rico,4712,11,inmoviliario/equipo,bueno
8096,27,F,0,rentado,rico,6560,36,radio/TV,bueno
8097,25,M,2,propio,NA,2235,12,carro,bueno
8098,33,F,3,propio,poco,7238,12,usos domesticos,malo
8099,36,M,2,rentado,NA,7409,12,negocios,malo
8100,30,M,2,propio,poco,1505,12,carro,bueno
8101,46,M,2,propio,NA,958,30,negocios,bueno
8102,46,M,2,propio,casi rico,3913,24,negocios,bueno
8103,33,F,2,propio,poco,1358,18,carro,bueno
8104,60,F,2,propio,poco,3213,11,educacion,bueno
8105,40,M,2,rentado,poco,6560,30,inmoviliario/equipo,bueno
8106,37,F,2,propio,poco,2930,12,radio/TV,malo
8107,27,M,2,propio,poco,3990,24,carro,bueno
8108,42,M,0,propio,moderado,1505,18,carro,bueno
8109,32,F,2,propio,rico,6560,30,radio/TV,bueno
8110,33,M,2,propio,poco,1747,24,carro,bueno
8111,21,M,2,rentado,poco,1919,8,carro,malo
8112,26,M,2,rentado,poco,3621,18,inmoviliario/equipo,bueno
8113,29,M,1,propio,poco,7238,18,radio/TV,bueno
8114,68,M,2,propio,poco,1338,15,educacion,bueno
8115,26,M,1,propio,poco,6560,15,carro,bueno
8116,46,F,2,propio,moderado,1240,12,carro,malo
8117,27,F,2,propio,NA,3213,12,usos domesticos,bueno
8118,32,F,2,propio,poco,1228,30,carro,malo
8119,21,M,2,gratis,rico,3990,36,negocios,bueno
8120,36,M,1,propio,poco,1747,24,radio/TV,bueno
8121,60,F,2,propio,rico,7409,18,carro,malo
8122,21,F,1,propio,poco,1024,12,carro,malo
8123,46,M,2,propio,poco,3213,24,carro,bueno
8124,64,F,2,propio,NA,3017,12,inmoviliario/equipo,malo
8125,37,F,2,propio,NA,1024,45,radio/TV,bueno
8126,32,F,2,rentado,moderado,1169,11,carro,malo
8127,33,F,2,propio,moderado,7238,45,radio/TV,bueno
8128,64,F,2,propio,poco,6560,48,carro,malo
8129,29,F,2,rentado,poco,1505,11,carro,bueno
8130,64,M,1,propio,poco,958,24,carro,bueno
8131,46,M,2,propio,moderado,1228,11,carro,bueno
8132,46,M,3,propio,casi rico,6560,60,radio/TV,bueno
8133,50,M,2,gratis,poco,3213,11,radio/TV,malo
8134,26,F,1,rentado,poco,2775,30,educacion,bueno
8135,33,M,2,propio,poco,3660,18,radio/TV,bueno
8136,25,M,1,propio,poco,2775,27,negocios,malo
8137,32,M,2,rentado,poco,3017,12,carro,bueno
8138,24,F,3,propio,poco,3017,12,carro,bueno
8139,32,F,2,rentado,poco,2775,24,radio/TV,bueno
8140,24,M,2,propio,moderado,6560,11,educacion,malo
8141,36,F,3,rentado,NA,1101,21,carro,bueno
8142,46,M,2,gratis,poco,3213,24,radio/TV,bueno
8143,27,F,1,propio,NA,7485,12,carro,malo
8144,33,F,2,rentado,poco,6560,30,carro,malo
8145,22,M,2,propio,NA,958,12,carro,bueno
8146,25,M,0,propio,moderado,6842,11,radio/TV,bueno
8147,25,M,2,gratis,casi rico,2775,12,inmoviliario/equipo,bueno
8148,33,M,0,rentado,poco,958,24,educacion,malo
8149,35,M,2,propio,NA,2108,12,carro,bueno
8150,37,M,2,propio,rico,3213,12,negocios,bueno
8151,37,F,2,rentado,poco,629,12,carro,bueno
8152,33,M,2,propio,poco,6148,48,negocios,malo
8153,24,M,1,propio,poco,5096,15,educacion,bueno
8154,40,M,2,propio,poco,1747,30,negocios,malo
8155,29,M,2,propio,poco,3660,11,radio/TV,bueno
8156,36,M,2,propio,poco,3488,18,usos domesticos,malo
8157,64,M,2,rentado,poco,3660,18,negocios,malo
8158,33,F,1,propio,casi rico,1823,30,inmoviliario/equipo,bueno
8159,36,M,2,propio,poco,6560,12,negocios,bueno
8160,25,M,0,propio,NA,1919,12,radio/TV,bueno
8161,42,F,2,propio,NA,1264,45,carro,bueno
8162,36,F,2,propio,poco,4583,9,carro,bueno
8163,36,F,2,propio,rico,929,9,educacion,bueno
8164,29,M,2,propio,rico,4716,9,educacion,bueno
8165,39,M,2,propio,poco,3213,36,radio/TV,bueno
8166,29,F,1,rentado,poco,6560,11,carro,malo
8167,37,M,2,propio,poco,5096,48,inmoviliario/equipo,malo
8168,47,F,2,propio,poco,1228,24,radio/TV,bueno
8169,29,M,2,propio,rico,3660,30,radio/TV,malo
8170,28,F,2,propio,poco,1747,11,negocios,malo
8171,40,M,0,propio,poco,3594,45,radio/TV,malo
8172,22,F,0,propio,poco,1823,12,inmoviliario/equipo,malo
8173,54,F,2,propio,poco,2775,30,carro,bueno
8174,64,F,2,propio,NA,6560,8,carro,bueno
8175,54,M,3,propio,poco,2235,11,educacion,malo
8176,32,M,2,propio,poco,629,11,carro,bueno
8177,25,M,2,propio,rico,3621,48,carro,bueno
8178,28,M,2,rentado,poco,4716,60,inmoviliario/equipo,bueno
8179,34,F,2,propio,moderado,6560,45,carro,malo
8180,32,M,2,rentado,poco,3660,6,carro,bueno
8181,46,M,3,propio,moderado,4716,18,radio/TV,bueno
8182,24,F,2,propio,NA,1228,45,radio/TV,bueno
8183,21,M,0,rentado,poco,1024,12,carro,bueno
8184,27,F,1,rentado,poco,958,15,radio/TV,bueno
8185,42,M,2,propio,rico,3621,18,radio/TV,malo
8186,32,M,2,propio,poco,3017,18,carro,bueno
8187,26,M,2,propio,poco,6416,24,carro,malo
8188,26,F,2,propio,NA,1024,11,carro,bueno
8189,32,M,1,propio,poco,629,24,negocios,malo
8190,42,M,1,propio,poco,929,21,carro,bueno
8191,42,M,2,propio,poco,7409,11,radio/TV,bueno
8192,24,M,2,propio,poco,958,11,educacion,bueno
8193,46,F,2,propio,poco,7485,6,carro,malo
8194,29,F,2,rentado,poco,1919,24,carro,malo
8195,46,F,2,rentado,NA,4712,45,carro,bueno
8196,24,M,1,propio,poco,7238,6,radio/TV,bueno
8197,23,M,2,rentado,casi rico,1297,48,inmoviliario/equipo,malo
8198,37,F,1,propio,poco,6560,24,educacion,malo
8199,46,M,3,rentado,NA,4712,45,educacion,bueno
8200,33,M,2,rentado,rico,6560,30,inmoviliario/equipo,malo
8201,64,M,2,propio,moderado,2775,11,radio/TV,bueno
8202,64,F,2,rentado,poco,1424,9,radio/TV,bueno
8203,29,F,2,propio,NA,6560,48,carro,malo
8204,28,F,1,propio,rico,1289,30,inmoviliario/equipo,bueno
8205,33,M,2,propio,poco,6560,12,radio/TV,bueno
8206,32,M,2,rentado,poco,7485,12,radio/TV,malo
8207,68,F,2,propio,rico,1297,36,carro,bueno
8208,31,F,2,propio,poco,958,24,carro,bueno
8209,28,M,2,propio,NA,3213,48,educacion,malo
8210,64,F,2,propio,poco,5096,12,radio/TV,malo
8211,33,M,0,propio,poco,3017,45,negocios,bueno
8212,64,M,2,gratis,poco,3757,30,carro,malo
8213,29,M,1,propio,poco,3213,24,inmoviliario/equipo,bueno
8214,29,F,2,propio,poco,1216,18,educacion,bueno
8215,24,M,2,propio,moderado,3213,18,inmoviliario/equipo,bueno
8216,40,F,2,propio,rico,7238,21,carro,bueno
8217,21,F,1,rentado,poco,1240,30,carro,bueno
8218,46,M,2,propio,NA,3213,11,radio/TV,bueno
8219,26,M,2,propio,poco,3441,21,inmoviliario/equipo,bueno
8220,33,F,3,propio,poco,3594,27,radio/TV,bueno
8221,26,F,1,propio,poco,2235,24,carro,bueno
8222,37,M,2,propio,poco,7485,48,carro,bueno
8223,46,M,2,propio,poco,6148,60,carro,malo
8224,27,F,2,rentado,NA,6148,9,radio/TV,bueno
8225,25,M,2,propio,poco,4716,15,carro,bueno
8226,29,M,2,propio,moderado,929,60,radio/TV,bueno
8227,50,M,2,propio,rico,958,12,inmoviliario/equipo,malo
8228,64,F,3,propio,NA,3621,15,educacion,bueno
8229,23,M,2,propio,NA,3213,12,radio/TV,bueno
8230,38,M,2,propio,poco,3422,18,inmoviliario/equipo,bueno
8231,26,F,2,propio,casi rico,1169,9,inmoviliario/equipo,malo
8232,32,M,2,propio,casi rico,1024,30,negocios,bueno
8233,64,M,2,propio,NA,9277,30,negocios,malo
8234,36,F,2,propio,poco,1552,27,radio/TV,bueno
8235,35,M,2,gratis,poco,1049,24,carro,bueno
8236,25,M,2,propio,NA,3488,6,carro,bueno
8237,22,M,0,rentado,poco,3621,12,negocios,malo
8238,32,F,2,rentado,poco,6560,30,radio/TV,malo
8239,26,M,2,propio,poco,6560,12,usos domesticos,bueno
8240,27,M,2,propio,NA,1297,30,radio/TV,malo
8241,27,M,1,rentado,poco,958,30,radio/TV,bueno
8242,24,M,1,propio,poco,6148,18,inmoviliario/equipo,bueno
8243,29,F,2,propio,NA,1747,10,educacion,malo
8244,25,F,2,rentado,casi rico,3913,24,radio/TV,bueno
8245,25,M,2,propio,poco,1516,15,educacion,bueno
8246,50,M,2,propio,NA,1297,21,inmoviliario/equipo,bueno
8247,37,M,2,propio,poco,7409,45,negocios,malo
8248,40,F,3,propio,poco,1228,27,carro,bueno
8249,47,F,2,propio,poco,7409,24,carro,malo
8250,37,F,3,rentado,NA,6560,11,carro,bueno
8251,28,F,2,propio,rico,7485,15,radio/TV,bueno
8252,38,M,1,propio,poco,1228,36,refacciones,bueno
8253,40,F,2,propio,poco,6148,11,carro,bueno
8254,25,F,2,propio,moderado,5096,8,inmoviliario/equipo,malo
8255,29,F,2,rentado,poco,6416,24,carro,malo
8256,32,F,3,propio,poco,3757,6,carro,bueno
8257,23,F,2,propio,poco,2329,6,negocios,bueno
8258,28,M,2,propio,poco,3488,11,radio/TV,bueno
8259,25,M,2,rentado,poco,2930,12,educacion,bueno
8260,40,M,3,rentado,poco,958,8,radio/TV,bueno
8261,27,M,2,rentado,NA,3422,30,radio/TV,malo
8262,27,F,2,propio,poco,958,10,inmoviliario/equipo,malo
8263,25,F,2,propio,poco,2108,18,carro,bueno
8264,24,M,2,propio,poco,1264,48,carro,malo
8265,20,M,2,gratis,poco,3422,24,carro,bueno
8266,32,M,3,propio,rico,1338,6,inmoviliario/equipo,bueno
8267,26,M,2,propio,poco,4712,12,carro,malo
8268,37,F,0,rentado,poco,1264,36,educacion,bueno
8269,24,M,2,rentado,poco,6560,12,carro,malo
8270,24,M,2,rentado,poco,4165,18,radio/TV,bueno
8271,46,F,2,propio,NA,6560,30,radio/TV,malo
8272,26,F,0,propio,rico,4712,11,carro,bueno
8273,46,M,2,propio,poco,6148,12,radio/TV,bueno
8274,31,F,2,rentado,NA,6560,27,carro,bueno
8275,50,M,2,propio,poco,6416,6,refacciones,bueno
8276,33,M,2,propio,moderado,1216,24,educacion,bueno
8277,64,F,2,propio,rico,4583,11,educacion,bueno
8278,46,M,3,propio,poco,929,6,carro,malo
8279,27,M,3,propio,rico,2214,15,negocios,malo
8280,60,M,2,propio,poco,3990,12,carro,bueno
8281,37,F,2,propio,NA,2442,12,carro,bueno
8282,47,M,2,propio,poco,3422,12,radio/TV,bueno
8283,68,F,3,propio,NA,6560,30,radio/TV,bueno
8284,24,M,3,rentado,poco,1919,9,educacion,bueno
8285,32,M,2,propio,poco,7485,12,radio/TV,bueno
